Esper Panorama,C,ALA,223/249,No,0.49,
Etherium Astrolabe,U,ALA,41/249,No,0.25,
Etherium Sculptor,C,ALA,42/249,No,
Ethersworn Canonist,R,ALA,10/249,No,6.99,
Excommunicate,C,ALA,11/249,No,0.15,
Executioner's Capsule,C,ALA,75/249,No,0.15,
Exuberant Firestoker,U,ALA,99/249,No,0.25,
Fatestitcher,U,ALA,43/249,No,0.49,
Feral Hydra,R,ALA,131/249,No,1.99,
Filigree Sages,U,ALA,44/249,No,0.49,
Fire-Field Ogre,U,ALA,168/249,No,0.25,
Flameblast Dragon,R,ALA,100/249,No,0.49,
Fleshbag Marauder,U,ALA,76/249,No,0.49,
Forest,C,ALA,246/249,No,
Forest,C,ALA,247/249,No,
Forest,C,ALA,248/249,No,
Forest,C,ALA,249/249,No,
Gather Specimens,R,ALA,45/249,No,0.49,
Gift of the Gargantuan,C,ALA,132/249,No,0.15,
Glaze Fiend,C,ALA,77/249,No,0.25,
Goblin Assault,R,ALA,101/249,No,0.99,
Goblin Deathraiders,C,ALA,169/249,No,0.25,
Goblin Mountaineer,C,ALA,102/249,No,0.15,
Godsire,M,ALA,170/249,No,7.99,
Godtoucher,C,ALA,133/249,No,0.15,
Grixis Battlemage,U,ALA,78/249,No,0.25,
Grixis Charm,U,ALA,171/249,No,0.25,
Grixis Panorama,C,ALA,224/249,No,0.49,
Guardians of Akrasa,C,ALA,12/249,No,0.25,
Gustrider Exuberant,C,ALA,13/249,No,0.15,
Hellkite Overlord,M,ALA,172/249,No,7.99,
Hell's Thunder,R,ALA,103/249,No,1.99,
Hindering Light,C,ALA,173/249,No,0.49,
Hissing Iguanar,C,ALA,104/249,No,0.15,
Immortal Coil,R,ALA,79/249,No,0.49,
Incurable Ogre,C,ALA,105/249,No,0.15,
Infest,U,ALA,80/249,No,0.25,
Invincible Hymn,R,ALA,14/249,No,0.49,
Island,C,ALA,234/249,No,
Island,C,ALA,235/249,No,
Island,C,ALA,236/249,No,
Island,C,ALA,237/249,No,
Jhessian Infiltrator,U,ALA,174/249,No,0.49,
Jhessian Lookout,C,ALA,46/249,No,0.15,
Jund Battlemage,U,ALA,106/249,No,0.25,
Jund Charm,U,ALA,175/249,No,0.49,
Jund Panorama,C,ALA,225/249,No,0.49,
Jungle Shrine,U,ALA,226/249,No,1.49,
Jungle Weaver,C,ALA,134/249,No,0.99,
Kathari Screecher,C,ALA,47/249,No,0.15,
Kederekt Creeper,C,ALA,176/249,No,0.25,
Kederekt Leviathan,R,ALA,48/249,No,0.49,
Keeper of Progenitus,R,ALA,135/249,No,0.75,
Kiss of the Amesha,U,ALA,177/249,No,0.49,
Knight of the Skyward Eye,C,ALA,15/249,No,0.15,
Knight of the White Orchid,R,ALA,16/249,No,2.99,
Knight-Captain of Eos,R,ALA,17/249,No,0.99,
Kresh the Bloodbraided,M,ALA,178/249,No,2.99,
Lich's Mirror,M,ALA,210/249,No,2.99,
Lightning Talons,C,ALA,107/249,No,0.15,
Lush Growth,C,ALA,136/249,No,0.25,
Magma Spray,C,ALA,108/249,No,0.15,
Manaplasm,R,ALA,138/249,No,0.49,
Marble Chalice,C,ALA,18/249,No,0.15,
Master of Etherium,R,ALA,49/249,No,6.99,
Mayael the Anima,M,ALA,179/249,No,3.49,
Memory Erosion,R,ALA,50/249,No,1.99,
Metallurgeon,U,ALA,19/249,No,0.25,
Mighty Emergence,U,ALA,137/249,No,0.25,
Mindlock Orb,R,ALA,51/249,No,0.49,
Minion Reflector,R,ALA,211/249,No,0.49,
Mosstodon,C,ALA,139/249,No,0.25,
Mountain,C,ALA,242/249,No,
Mountain,C,ALA,243/249,No,
Mountain,C,ALA,244/249,No,
Mountain,C,ALA,245/249,No,
Mycoloth,R,ALA,140/249,No,4.99,
Naturalize,C,ALA,141/249,No,0.15,
Naya Battlemage,U,ALA,142/249,No,0.25,
Naya Charm,U,ALA,180/249,No,0.49,
Naya Panorama,C,ALA,227/249,No,0.49,
Necrogenesis,U,ALA,181/249,No,0.25,
Obelisk of Bant,C,ALA,212/249,No,0.15,
Obelisk of Esper,C,ALA,213/249,No,0.15,
Obelisk of Grixis,C,ALA,214/249,No,0.15,
Obelisk of Jund,C,ALA,215/249,No,0.15,
Obelisk of Naya,C,ALA,216/249,No,0.15,
Oblivion Ring,C,ALA,20/249,No,0.49,
Onyx Goblet,C,ALA,81/249,No,0.15,
Ooze Garden,R,ALA,143/249,No,0.49,
Outrider of Jhess,C,ALA,52/249,No,0.15,
Plains,C,ALA,230/249,No,
Plains,C,ALA,231/249,No,
Plains,C,ALA,232/249,No,
Plains,C,ALA,233/249,No,
Predator Dragon,R,ALA,109/249,No,0.99,
Prince of Thralls,M,ALA,182/249,No,2.99,
Protomatter Powder,U,ALA,53/249,No,0.25,
Punish Ignorance,R,ALA,183/249,No,0.49,
Puppet Conjurer,U,ALA,82/249,No,0.25,
Qasali Ambusher,U,ALA,184/249,No,0.49,
Quietus Spike,R,ALA,217/249,No,1.99,
Rafiq of the Many,M,ALA,185/249,No,7.99,
Rakeclaw Gargantuan,C,ALA,186/249,No,0.15,
Ranger of Eos,R,ALA,21/249,No,14.99,
Realm Razer,R,ALA,187/249,No,0.49,
Relic of Progenitus,C,ALA,218/249,No,1.99,
Resounding Roar,C,ALA,144/249,No,0.15,
Resounding Scream,C,ALA,83/249,No,0.15,
Resounding Silence,C,ALA,22/249,No,0.15,
Resounding Thunder,C,ALA,110/249,No,0.15,
Resounding Wave,C,ALA,54/249,No,0.15,
Rhox Charger,U,ALA,145/249,No,0.49,
Rhox War Monk,U,ALA,188/249,No,0.49,
Ridge Rannet,C,ALA,111/249,No,0.15,
Rip-Clan Crasher,C,ALA,189/249,No,0.25,
Rockcaster Platoon,U,ALA,23/249,No,0.25,
Rockslide Elemental,U,ALA,112/249,No,0.25,
Sacellum Godspeaker,R,ALA,146/249,No,0.49,
Salvage Titan,R,ALA,84/249,No,0.49,
Sanctum Gargoyle,C,ALA,24/249,No,0.15,
Sangrite Surge,U,ALA,190/249,No,0.25,
Sarkhan Vol,M,ALA,191/249,No,14.99,
Savage Hunger,C,ALA,147/249,No,0.15,
Savage Lands,U,ALA,228/249,No,1.49,
Scavenger Drake,U,ALA,85/249,No,0.25,
Scourge Devil,U,ALA,113/249,No,0.25,
Scourglass,R,ALA,25/249,No,1.49,
Seaside Citadel,U,ALA,229/249,No,1.99,
Sedraxis Specter,R,ALA,192/249,No,0.75,
Sedris, the Traitor King,M,ALA,193/249,
Shadowfeed,C,ALA,86/249,No,0.15,
Sharding Sphinx,R,ALA,55/249,No,0.75,
Sharuum the Hegemon,M,ALA,194/249,No,2.99,
Shore Snapper,C,ALA,87/249,No,0.15,
Sighted-Caste Sorcerer,C,ALA,26/249,No,0.15,
Sigil Blessing,C,ALA,195/249,No,0.15,
Sigil of Distinction,R,ALA,219/249,No,0.75,
Sigiled Paladin,U,ALA,27/249,No,0.99,
Skeletal Kathari,C,ALA,88/249,No,0.15,
Skeletonize,U,ALA,114/249,No,0.25,
Skill Borrower,R,ALA,56/249,No,0.49,
Skullmulcher,R,ALA,148/249,No,0.75,
Soul's Fire,C,ALA,115/249,No,0.25,
Soul's Grace,C,ALA,28/249,No,0.25,
Soul's Might,C,ALA,149/249,No,0.25,
Spearbreaker Behemoth,R,ALA,150/249,No,1.49,
Spell Snip,C,ALA,57/249,No,0.15,
Sphinx Sovereign,M,ALA,196/249,No,1.49,
Sphinx's Herald,U,ALA,58/249,No,0.25,
Sprouting Thrinax,U,ALA,197/249,No,0.49,
Steelclad Serpent,C,ALA,59/249,No,0.15,
Steward of Valeron,C,ALA,198/249,No,0.25,
Stoic Angel,R,ALA,199/249,No,1.49,
Sunseed Nurturer,U,ALA,29/249,No,0.25,
Swamp,C,ALA,238/249,No,
Swamp,C,ALA,239/249,No,
Swamp,C,ALA,240/249,No,
Swamp,C,ALA,241/249,No,
Swerve,U,ALA,200/249,No,0.49,
Tar Fiend,R,ALA,89/249,No,0.49,
Tezzeret the Seeker,M,ALA,60/249,No,14.99,
Thorn-Thrash Viashino,C,ALA,116/249,No,0.15,
Thoughtcutter Agent,U,ALA,201/249,No,0.25,
Thunder-Thrash Elder,U,ALA,117/249,No,0.25,
Tidehollow Sculler,U,ALA,202/249,No,0.75,
Tidehollow Strix,C,ALA,203/249,No,0.25,
Titanic Ultimatum,R,ALA,204/249,No,0.49,
Topan Ascetic,U,ALA,151/249,No,0.25,
Tortoise Formation,C,ALA,61/249,No,0.15,
Tower Gargoyle,U,ALA,205/249,No,0.25,
Undead Leotau,C,ALA,90/249,No,0.15,
Vectis Silencers,C,ALA,62/249,No,0.15,
Vein Drinker,R,ALA,91/249,No,0.75,
Viashino Skeleton,C,ALA,118/249,No,0.15,
Vicious Shadows,R,ALA,119/249,No,0.49,
Violent Ultimatum,R,ALA,206/249,No,0.75,
Viscera Dragger,C,ALA,92/249,No,0.25,
Vithian Stinger,C,ALA,120/249,No,0.15,
Volcanic Submersion,C,ALA,121/249,No,0.15,
Waveskimmer Aven,C,ALA,207/249,No,0.15,
Welkin Guide,C,ALA,30/249,No,0.15,
Where Ancients Tread,R,ALA,122/249,No,0.49,
Wild Nacatl,C,ALA,152/249,No,2.99,
Windwright Mage,C,ALA,208/249,No,0.15,
Woolly Thoctar,U,ALA,209/249,No,0.49,
Yoked Plowbeast,C,ALA,31/249,No,0.15,
Ad Nauseam,R,ALA,63/249,Yes,19.99,
Agony Warp,C,ALA,153/249,Yes,0.49,
Ajani Vengeant,M,ALA,154/249,Yes,39.99,
Akrasan Squire,C,ALA,1/249,Yes,0.99,
Algae Gharial,U,ALA,123/249,Yes,0.49,
Angelic Benediction,U,ALA,3/249,Yes,0.75,
Angel's Herald,U,ALA,2/249,Yes,0.49,
Angelsong,C,ALA,4/249,Yes,0.49,
Arcane Sanctum,U,ALA,220/249,Yes,4.99,
Archdemon of Unx,R,ALA,64/249,Yes,1.99,
Banewasp Affliction,C,ALA,65/249,Yes,0.25,
Bant Battlemage,U,ALA,5/249,Yes,0.49,
Bant Charm,U,ALA,155/249,Yes,2.49,
Bant Panorama,C,ALA,221/249,Yes,0.99,
Battlegrace Angel,R,ALA,6/249,Yes,3.99,
Behemoth's Herald,U,ALA,124/249,Yes,0.49,
Blightning,C,ALA,156/249,Yes,1.99,
Blister Beetle,C,ALA,66/249,Yes,0.25,
Blood Cultist,U,ALA,157/249,Yes,0.75,
Bloodpyre Elemental,C,ALA,93/249,Yes,0.25,
Bloodthorn Taunter,C,ALA,94/249,Yes,0.25,
Bone Splinters,C,ALA,67/249,Yes,0.49,
Branching Bolt,C,ALA,158/249,Yes,0.25,
Brilliant Ultimatum,R,ALA,159/249,Yes,1.99,
Broodmate Dragon,R,ALA,160/249,Yes,2.99,
Bull Cerodon,U,ALA,161/249,Yes,0.49,
Caldera Hellion,R,ALA,95/249,Yes,1.99,
Call to Heel,C,ALA,32/249,Yes,0.25,
Cancel,C,ALA,33/249,Yes,0.25,
Carrion Thrash,C,ALA,162/249,Yes,0.25,
Cathartic Adept,C,ALA,34/249,Yes,0.25,
Cavern Thoctar,C,ALA,125/249,Yes,0.25,
Clarion Ultimatum,R,ALA,163/249,Yes,1.99,
Cloudheath Drake,C,ALA,35/249,Yes,0.25,
Coma Veil,C,ALA,36/249,Yes,0.25,
Corpse Connoisseur,U,ALA,68/249,Yes,0.99,
Courier's Capsule,C,ALA,37/249,Yes,0.25,
Court Archers,C,ALA,126/249,Yes,0.25,
Covenant of Minds,R,ALA,38/249,Yes,1.99,
Cradle of Vitality,R,ALA,7/249,Yes,2.49,
Crucible of Fire,R,ALA,96/249,Yes,7.99,
Cruel Ultimatum,R,ALA,164/249,Yes,3.99,
Crumbling Necropolis,U,ALA,222/249,Yes,2.99,
Cunning Lethemancer,R,ALA,69/249,Yes,1.99,
Cylian Elf,C,ALA,127/249,Yes,0.25,
Dawnray Archer,U,ALA,39/249,Yes,0.49,
Death Baron,R,ALA,70/249,Yes,19.99,
Deathgreeter,C,ALA,71/249,Yes,0.99,
Deft Duelist,C,ALA,165/249,Yes,0.49,
Demon's Herald,U,ALA,72/249,Yes,0.49,
Dispeller's Capsule,C,ALA,8/249,Yes,0.75,
Dragon Fodder,C,ALA,97/249,Yes,0.99,
Dragon's Herald,U,ALA,98/249,Yes,0.49,
Dreg Reaver,C,ALA,73/249,Yes,0.25,
Dregscape Zombie,C,ALA,74/249,Yes,0.49,
Druid of the Anima,C,ALA,128/249,Yes,0.75,
Drumhunter,U,ALA,129/249,Yes,0.99,
Elspeth, Knight-Errant,M,ALA,9/249,
Elvish Visionary,C,ALA,130/249,Yes,0.99,
Empyrial Archangel,M,ALA,166/249,Yes,19.99,
Esper Battlemage,U,ALA,40/249,Yes,0.49,
Esper Charm,U,ALA,167/249,Yes,1.99,
Esper Panorama,C,ALA,223/249,Yes,0.99,
Etherium Astrolabe,U,ALA,41/249,Yes,0.49,
Etherium Sculptor,C,ALA,42/249,Yes,1.99,
Ethersworn Canonist,R,ALA,10/249,Yes,14.99,
Excommunicate,C,ALA,11/249,Yes,0.25,
Executioner's Capsule,C,ALA,75/249,Yes,1.49,
Exuberant Firestoker,U,ALA,99/249,Yes,0.49,
Fatestitcher,U,ALA,43/249,Yes,0.99,
Feral Hydra,R,ALA,131/249,Yes,2.99,
Filigree Sages,U,ALA,44/249,Yes,0.99,
Fire-Field Ogre,U,ALA,168/249,Yes,0.49,
Flameblast Dragon,R,ALA,100/249,Yes,1.99,
Fleshbag Marauder,U,ALA,76/249,Yes,2.99,
Forest,C,ALA,246/249,Yes,
Forest,C,ALA,247/249,Yes,
Forest,C,ALA,248/249,Yes,
Forest,C,ALA,249/249,Yes,
Gather Specimens,R,ALA,45/249,Yes,1.99,
Gift of the Gargantuan,C,ALA,132/249,Yes,0.25,
Glaze Fiend,C,ALA,77/249,Yes,0.49,
Goblin Assault,R,ALA,101/249,Yes,1.99,
Goblin Deathraiders,C,ALA,169/249,Yes,0.49,
Goblin Mountaineer,C,ALA,102/249,Yes,0.25,
Godsire,M,ALA,170/249,Yes,11.99,
Godtoucher,C,ALA,133/249,Yes,0.25,
Grixis Battlemage,U,ALA,78/249,Yes,0.49,
Grixis Charm,U,ALA,171/249,Yes,0.75,
Grixis Panorama,C,ALA,224/249,Yes,0.99,
Guardians of Akrasa,C,ALA,12/249,Yes,0.49,
Gustrider Exuberant,C,ALA,13/249,Yes,0.25,
Hellkite Overlord,M,ALA,172/249,Yes,11.99,
Hell's Thunder,R,ALA,103/249,Yes,2.99,
Hindering Light,C,ALA,173/249,Yes,0.99,
Hissing Iguanar,C,ALA,104/249,Yes,0.25,
Immortal Coil,R,ALA,79/249,Yes,1.99,
Incurable Ogre,C,ALA,105/249,Yes,0.25,
Infest,U,ALA,80/249,Yes,0.49,
Invincible Hymn,R,ALA,14/249,Yes,1.99,
Island,C,ALA,234/249,Yes,
Island,C,ALA,235/249,Yes,
Island,C,ALA,236/249,Yes,
Island,C,ALA,237/249,Yes,
Jhessian Infiltrator,U,ALA,174/249,Yes,1.49,
Jhessian Lookout,C,ALA,46/249,Yes,0.25,
Jund Battlemage,U,ALA,106/249,Yes,0.49,
Jund Charm,U,ALA,175/249,Yes,2.49,
Jund Panorama,C,ALA,225/249,Yes,0.99,
Jungle Shrine,U,ALA,226/249,Yes,2.99,
Jungle Weaver,C,ALA,134/249,Yes,0.99,
Kathari Screecher,C,ALA,47/249,Yes,0.25,
Kederekt Creeper,C,ALA,176/249,Yes,0.49,
Kederekt Leviathan,R,ALA,48/249,Yes,2.99,
Keeper of Progenitus,R,ALA,135/249,Yes,1.99,
Kiss of the Amesha,U,ALA,177/249,Yes,0.75,
Knight of the Skyward Eye,C,ALA,15/249,Yes,0.25,
Knight of the White Orchid,R,ALA,16/249,Yes,5.99,
Knight-Captain of Eos,R,ALA,17/249,Yes,2.99,
Kresh the Bloodbraided,M,ALA,178/249,Yes,9.99,
Lich's Mirror,M,ALA,210/249,Yes,4.99,
Lightning Talons,C,ALA,107/249,Yes,0.25,
Lush Growth,C,ALA,136/249,Yes,0.49,
Magma Spray,C,ALA,108/249,Yes,0.49,
Manaplasm,R,ALA,138/249,Yes,1.99,
Marble Chalice,C,ALA,18/249,Yes,0.25,
Master of Etherium,R,ALA,49/249,Yes,9.99,
Mayael the Anima,M,ALA,179/249,Yes,29.99,
Memory Erosion,R,ALA,50/249,Yes,2.99,
Metallurgeon,U,ALA,19/249,Yes,0.49,
Mighty Emergence,U,ALA,137/249,Yes,0.49,
Mindlock Orb,R,ALA,51/249,Yes,1.99,
Minion Reflector,R,ALA,211/249,Yes,1.99,
Mosstodon,C,ALA,139/249,Yes,0.25,
Mountain,C,ALA,242/249,Yes,
Mountain,C,ALA,243/249,Yes,
Mountain,C,ALA,244/249,Yes,
Mountain,C,ALA,245/249,Yes,
Mycoloth,R,ALA,140/249,Yes,7.99,
Naturalize,C,ALA,141/249,Yes,0.49,
Naya Battlemage,U,ALA,142/249,Yes,0.49,
Naya Charm,U,ALA,180/249,Yes,1.49,
Naya Panorama,C,ALA,227/249,Yes,0.99,
Necrogenesis,U,ALA,181/249,Yes,0.99,
Obelisk of Bant,C,ALA,212/249,Yes,0.49,
Obelisk of Esper,C,ALA,213/249,Yes,0.49,
Obelisk of Grixis,C,ALA,214/249,Yes,0.49,
Obelisk of Jund,C,ALA,215/249,Yes,0.49,
Obelisk of Naya,C,ALA,216/249,Yes,0.49,
Oblivion Ring,C,ALA,20/249,Yes,1.99,
Onyx Goblet,C,ALA,81/249,Yes,0.25,
Ooze Garden,R,ALA,143/249,Yes,1.99,
Outrider of Jhess,C,ALA,52/249,Yes,0.25,
Plains,C,ALA,230/249,Yes,
Plains,C,ALA,231/249,Yes,
Plains,C,ALA,232/249,Yes,
Plains,C,ALA,233/249,Yes,
Predator Dragon,R,ALA,109/249,Yes,1.99,
Prince of Thralls,M,ALA,182/249,Yes,7.99,
Protomatter Powder,U,ALA,53/249,Yes,0.49,
Punish Ignorance,R,ALA,183/249,Yes,1.99,
Puppet Conjurer,U,ALA,82/249,Yes,0.49,
Qasali Ambusher,U,ALA,184/249,Yes,1.49,
Quietus Spike,R,ALA,217/249,Yes,3.99,
Rafiq of the Many,M,ALA,185/249,Yes,19.99,
Rakeclaw Gargantuan,C,ALA,186/249,Yes,0.25,
Ranger of Eos,R,ALA,21/249,Yes,14.99,
Realm Razer,R,ALA,187/249,Yes,1.99,
Relic of Progenitus,C,ALA,218/249,Yes,3.99,
Resounding Roar,C,ALA,144/249,Yes,0.25,
Resounding Scream,C,ALA,83/249,Yes,0.25,
Resounding Silence,C,ALA,22/249,Yes,0.25,
Resounding Thunder,C,ALA,110/249,Yes,0.25,
Resounding Wave,C,ALA,54/249,Yes,0.25,
Rhox Charger,U,ALA,145/249,Yes,0.75,
Rhox War Monk,U,ALA,188/249,Yes,0.99,
Ridge Rannet,C,ALA,111/249,Yes,0.25,
Rip-Clan Crasher,C,ALA,189/249,Yes,0.75,
Rockcaster Platoon,U,ALA,23/249,Yes,0.49,
Rockslide Elemental,U,ALA,112/249,Yes,0.49,
Sacellum Godspeaker,R,ALA,146/249,Yes,1.99,
Salvage Titan,R,ALA,84/249,Yes,1.99,
Sanctum Gargoyle,C,ALA,24/249,Yes,0.49,
Sangrite Surge,U,ALA,190/249,Yes,0.49,
Sarkhan Vol,M,ALA,191/249,Yes,34.99,
Savage Hunger,C,ALA,147/249,Yes,0.25,
Savage Lands,U,ALA,228/249,Yes,1.99,
Scavenger Drake,U,ALA,85/249,Yes,0.49,
Scourge Devil,U,ALA,113/249,Yes,0.49,
Scourglass,R,ALA,25/249,Yes,2.99,
Seaside Citadel,U,ALA,229/249,Yes,3.99,
Sedraxis Specter,R,ALA,192/249,Yes,1.99,
Sedris, the Traitor King,M,ALA,193/249,
Shadowfeed,C,ALA,86/249,Yes,0.25,
Sharding Sphinx,R,ALA,55/249,Yes,1.99,
Sharuum the Hegemon,M,ALA,194/249,Yes,9.99,
Shore Snapper,C,ALA,87/249,Yes,0.25,
Sighted-Caste Sorcerer,C,ALA,26/249,Yes,0.25,
Sigil Blessing,C,ALA,195/249,Yes,0.49,
Sigil of Distinction,R,ALA,219/249,Yes,1.99,
Sigiled Paladin,U,ALA,27/249,Yes,1.99,
Skeletal Kathari,C,ALA,88/249,Yes,0.25,
Skeletonize,U,ALA,114/249,Yes,0.49,
Skill Borrower,R,ALA,56/249,Yes,1.99,
Skullmulcher,R,ALA,148/249,Yes,1.99,
Soul's Fire,C,ALA,115/249,Yes,0.99,
Soul's Grace,C,ALA,28/249,Yes,0.49,
Soul's Might,C,ALA,149/249,Yes,0.49,
Spearbreaker Behemoth,R,ALA,150/249,Yes,2.99,
Spell Snip,C,ALA,57/249,Yes,0.25,
Sphinx Sovereign,M,ALA,196/249,Yes,2.99,
Sphinx's Herald,U,ALA,58/249,Yes,0.49,
Sprouting Thrinax,U,ALA,197/249,Yes,0.99,
Steelclad Serpent,C,ALA,59/249,Yes,0.25,
Steward of Valeron,C,ALA,198/249,Yes,0.99,
Stoic Angel,R,ALA,199/249,Yes,3.99,
Sunseed Nurturer,U,ALA,29/249,Yes,0.49,
Swamp,C,ALA,238/249,Yes,
Swamp,C,ALA,239/249,Yes,
Swamp,C,ALA,240/249,Yes,
Swamp,C,ALA,241/249,Yes,
Swerve,U,ALA,200/249,Yes,0.99,
Tar Fiend,R,ALA,89/249,Yes,1.99,
Tezzeret the Seeker,M,ALA,60/249,Yes,34.99,
Thorn-Thrash Viashino,C,ALA,116/249,Yes,0.25,
Thoughtcutter Agent,U,ALA,201/249,Yes,0.49,
Thunder-Thrash Elder,U,ALA,117/249,Yes,0.49,
Tidehollow Sculler,U,ALA,202/249,Yes,3.49,
Tidehollow Strix,C,ALA,203/249,Yes,0.75,
Titanic Ultimatum,R,ALA,204/249,Yes,1.99,
Topan Ascetic,U,ALA,151/249,Yes,0.49,
Tortoise Formation,C,ALA,61/249,Yes,0.25,
Tower Gargoyle,U,ALA,205/249,Yes,0.49,
Undead Leotau,C,ALA,90/249,Yes,0.25,
Vectis Silencers,C,ALA,62/249,Yes,0.25,
Vein Drinker,R,ALA,91/249,Yes,1.99,
Viashino Skeleton,C,ALA,118/249,Yes,0.25,
Vicious Shadows,R,ALA,119/249,Yes,1.99,
Violent Ultimatum,R,ALA,206/249,Yes,2.99,
Viscera Dragger,C,ALA,92/249,Yes,0.49,
Vithian Stinger,C,ALA,120/249,Yes,0.25,
Volcanic Submersion,C,ALA,121/249,Yes,0.25,
Waveskimmer Aven,C,ALA,207/249,Yes,0.25,
Welkin Guide,C,ALA,30/249,Yes,0.25,
Where Ancients Tread,R,ALA,122/249,Yes,1.99,
Wild Nacatl,C,ALA,152/249,Yes,9.99,
Windwright Mage,C,ALA,208/249,Yes,0.75,
Woolly Thoctar,U,ALA,209/249,Yes,0.99,
Yoked Plowbeast,C,ALA,31/249,Yes,0.25,
Anathemancer,U,ARB,33/145,No,0.25,
Architects of Will,C,ARB,17/145,No,0.25,
Ardent Plea,U,ARB,1/145,No,0.49,
Arsenal Thresher,C,ARB,131/145,No,0.15,
Aven Mimeomancer,R,ARB,2/145,No,0.75,
Bant Sojourners,C,ARB,125/145,No,0.15,
Bant Sureblade,C,ARB,143/145,No,0.25,
Behemoth Sledge,U,ARB,65/145,No,0.75,
Bituminous Blast,U,ARB,34/145,No,0.49,
Blitz Hellion,R,ARB,49/145,No,0.49,
Bloodbraid Elf,U,ARB,50/145,No,2.49,
Brainbite,C,ARB,18/145,No,0.15,
Breath of Malfegor,C,ARB,35/145,No,0.25,
Captured Sunlight,C,ARB,66/145,No,0.15,
Cerodon Yearling,C,ARB,96/145,No,0.25,
Cloven Casting,R,ARB,86/145,No,0.49,
Colossal Might,C,ARB,51/145,No,0.15,
Crystallization,C,ARB,144/145,No,0.25,
Dauntless Escort,R,ARB,67/145,No,1.99,
Deadshot Minotaur,C,ARB,52/145,No,0.49,
Deathbringer Thoctar,R,ARB,36/145,No,0.99,
Defiler of Souls,M,ARB,37/145,No,3.99,
Demonic Dread,C,ARB,38/145,No,0.99,
Demonspine Whip,U,ARB,39/145,No,0.25,
Deny Reality,C,ARB,19/145,No,0.25,
Double Negative,U,ARB,87/145,No,0.25,
Dragon Appeasement,U,ARB,115/145,No,0.25,
Dragon Broodmother,M,ARB,53/145,No,11.99,
Drastic Revelation,U,ARB,111/145,No,0.25,
Enigma Sphinx,R,ARB,106/145,No,0.75,
Enlisted Wurm,U,ARB,68/145,No,0.25,
Esper Sojourners,C,ARB,107/145,No,0.15,
Esper Stormblade,C,ARB,132/145,No,0.25,
Ethercaste Knight,C,ARB,3/145,No,0.25,
Etherium Abomination,C,ARB,20/145,No,0.15,
Ethersworn Shieldmage,C,ARB,4/145,No,0.25,
Etherwrought Page,U,ARB,108/145,No,0.25,
Fieldmist Borderpost,C,ARB,5/145,No,0.25,
Fight to the Death,R,ARB,97/145,No,0.49,
Filigree Angel,R,ARB,6/145,No,0.99,
Finest Hour,R,ARB,126/145,No,1.99,
Firewild Borderpost,C,ARB,54/145,No,0.25,
Flurry of Wings,U,ARB,127/145,No,0.25,
Giant Ambush Beetle,U,ARB,137/145,No,0.25,
Glassdust Hulk,C,ARB,7/145,No,0.15,
Glory of Warfare,R,ARB,98/145,No,1.49,
Gloryscale Viashino,U,ARB,120/145,No,0.25,
Godtracker of Jund,C,ARB,55/145,No,0.15,
Gorger Wurm,C,ARB,56/145,No,0.15,
Grixis Grimblade,C,ARB,134/145,No,0.25,
Grixis Sojourners,C,ARB,112/145,No,0.15,
Grizzled Leotau,C,ARB,69/145,No,0.25,
Identity Crisis,R,ARB,81/145,No,0.49,
Igneous Pouncer,C,ARB,40/145,No,0.15,
Illusory Demon,U,ARB,21/145,No,0.25,
Intimidation Bolt,U,ARB,99/145,No,0.49,
Jenara, Asura of War,M,ARB,128/145,
Jhessian Zombies,C,ARB,22/145,No,0.15,
Jund Hackblade,C,ARB,138/145,No,0.25,
Jund Sojourners,C,ARB,116/145,No,0.15,
Karrthus, Tyrant of Jund,M,ARB,117/145,
Kathari Bomber,C,ARB,41/145,No,0.15,
Kathari Remnant,U,ARB,23/145,No,0.25,
Knight of New Alara,R,ARB,70/145,No,0.99,
Knotvine Paladin,R,ARB,71/145,No,0.99,
Lavalanche,R,ARB,118/145,No,0.75,
Leonin Armorguard,C,ARB,72/145,No,0.15,
Lich Lord of Unx,R,ARB,24/145,No,2.99,
Lightning Reaver,R,ARB,42/145,No,0.99,
Lord of Extinction,M,ARB,91/145,No,14.99,
Lorescale Coatl,U,ARB,101/145,No,0.99,
Madrush Cyclops,R,ARB,119/145,No,0.49,
Maelstrom Nexus,M,ARB,130/145,No,5.99,
Maelstrom Pulse,R,ARB,92/145,No,9.99,
Mage Slayer,U,ARB,57/145,No,0.49,
Magefire Wings,C,ARB,88/145,No,0.15,
Marisi's Twinclaws,U,ARB,140/145,No,0.25,
Marrow Chomper,U,ARB,93/145,No,0.25,
Mask of Riddles,U,ARB,25/145,No,0.49,
Mayael's Aria,R,ARB,121/145,No,1.99,
Meddling Mage,R,ARB,8/145,No,7.99,
Messenger Falcons,U,ARB,145/145,No,0.25,
Mind Funeral,U,ARB,26/145,No,3.99,
Mistvein Borderpost,C,ARB,27/145,No,0.25,
Monstrous Carabid,C,ARB,43/145,No,0.49,
Morbid Bloom,U,ARB,94/145,No,0.25,
Mycoid Shepherd,R,ARB,73/145,No,0.49,
Naya Hushblade,C,ARB,141/145,No,0.25,
Naya Sojourners,C,ARB,122/145,No,0.15,
Necromancer's Covenant,R,ARB,82/145,No,0.99,
Nemesis of Reason,R,ARB,28/145,No,7.99,
Nulltread Gargantuan,U,ARB,102/145,No,0.25,
Offering to Asha,C,ARB,9/145,No,0.25,
